time,RLQRD_state_norm,LQR_state_norm,RLQR_state_norm,Hinf_state_norm,AEM_state_norm,RLQRD_input_norm,LQR_input_norm,RLQR_input_norm,Hinf_input_norm,AEM_input_norm,disturbance_norm
42.75,0.02758605934079304,0.08116588832332941,0.07244617156704188,4.44323114009884,0.0003783618439671522,13.93433193466768,0.025145537981301452,0.18415692132377162,0.006453883606133403,18.861530520972888,0.00039917076803891677
42.76,0.02762498260933238,0.08127321989884222,0.07246323548172838,4.44705304902843,0.0003745992417413318,13.926287864028765,0.02507872391975256,0.18424190842619154,0.006459348065604153,18.673962294984015,0.0003951448510278339
42.77,0.02765707559155313,0.08137569595327387,0.07247391012550335,4.450877768451896,0.00037081767706309576,13.918266203337575,0.025013670894632477,0.18430949202924585,0.006464816457380129,18.485448788494455,0.000391099656682122
42.78,0.027682337846610658,0.0814732873888729,0.07247819498251895,4.454705311999993,0.00036701806648315697,13.910266951198775,0.02495044960876298,0.1843596360162902,0.006470288800939717,18.29603569215537,0.0003870361645159704
42.79,0.0277007706463259,0.08156596643993101,0.07247609136334057,4.458535692318668,0.00036320132999276505,13.902290101592298,0.024889128974685322,0.18439230858859654,0.006475765114347891,18.10576886812844,0.00038295535747609303
42.800000000000004,0.02771237697251844,0.08165370667844804,0.07246760240253874,4.462368921065689,0.0003593683907922663,13.894335643880245,0.02482977599053572,0.18440748226980594,0.006481245414251373,17.91469433854838,0.0003788582216947758
42.81,0.027717161513988075,0.08173648301944463,0.07245273305591422,4.466205008907517,0.0003555201750591807,13.886403562814982,0.02477245561664991,0.1844051339092174,0.006486729715874137,17.722858273961453,0.0003747457462423825
42.82,0.027715130663143992,0.08181427172592248,0.07243149009735786,4.470043965516407,0.00035165761171577017,13.878493838548328,0.02471723065334112,0.18438524468391634,0.006492218033013254,17.53030698173859,0.00037061892287941733
42.83,0.027706292512281343,0.08188705041347231,0.07240388211534582,4.473885799567787,0.00034778163219619527,13.870606446641922,0.02466416162031222,0.18434780009974927,0.006497710378035124,17.337086894468026,0.00036647874580822035
42.84,0.027690656849505172,0.08195479805452996,0.07236991950907172,4.477730518737861,0.00034389317021333204,13.8627413580787,0.024613306638176076,0.18429278999114918,0.006503206761872032,17.14324455833095,0.0003623262114243239
42.85,0.027668235154302428,0.08201749498228046,0.0723296144842167,4.481578129701473,0.0003399931615252721,13.854898539275498,0.02456472131256888,0.18422020851981807,0.006508707194019089,16.948826621461397,0.0003581623180675653
42.86,0.027639040592762888,0.08207512289421053,0.07228298104835844,4.48542863813022,0.00033608254370159923,13.847077952096791,0.02451845862134839,0.18413005417227263,0.006514211682531514,16.75387982229499,0.000353988065772984
42.87,0.027603088012450445,0.08212766485530977,0.07223003500602124,4.4892820486908045,0.0003321622558894653,13.83927955386954,0.024474568805373065,0.18402232975625793,0.006519720234022269,16.558450977907693,0.00034980445602158085
42.88,0.02756039393692658,0.08217510530092091,0.07217079395336731,4.493138365043647,0.00032823323857954017,13.831503297399156,0.024433099263358002,0.18389704239603677,0.0065252328536600755,16.362586972348236,0.00034561249149101837
42.89,0.02751097655992823,0.08221743003923936,0.07210527727253209,4.49699758984174,0.0003242964333719131,13.82374913098657,0.02439409445129981,0.18375420352656058,0.006530749545167755,16.166334744968193,0.0003414131758063101
42.9,0.027454855739202658,0.08225462625346253,0.07203350612560383,4.500859724729765,0.0003203527827419836,13.816016998446404,0.024357595786954976,0.1835938288865282,0.006536270310820965,15.969741278751483,0.0003372075132905232
42.910000000000004,0.02739205299000255,0.08228668250358934,0.0719555034482498,4.5047247703434365,0.00031640322980636853,13.808306839126233,0.02432364155984382,0.1834159385103399,0.0065417951514472605,15.772853588644699,0.0003329965087156424
42.92,0.027322591478244646,0.08231358872787052,0.07187129394299023,4.508592726309114,0.0003124487180889683,13.800618587926936,0.02429226684723657,0.18322055671895332,0.006547324066425534,15.57571870989534,0.00032878116705356846
42.93,0.027246496013336095,0.08233533624391015,0.0717809040721219,4.512463591243657,0.00030849019128715736,13.79295217532413,0.02426350343655705,0.18300771210964917,0.006552857053685798,15.378383686396313,0.00032456249322735455
42.94,0.027163793040672745,0.08235191774941877,0.0716843620502926,4.516337362754526,0.0003045285930382048,13.785307527390678,0.024237379754615606,0.18277743754471315,0.006558394109709338,15.180895559041826,0.00032034149186275466
42.95,0.027074510633814525,0.08236332732261928,0.07158169783672864,4.520214037440134,0.0003005648666859918,13.777684565820255,0.024213920804054063,0.18252977013904323,0.006563935229529216,14.983301354098122,0.00031611916704011006
42.96,0.02697867848634313,0.08236956042230567,0.07147294312711677,4.524093610890449,0.0002965999550480479,13.770083207952002,0.02419314810735322,0.18226475124668898,0.006569480406731126,14.785648071590103,0.00031189652204667394
42.97,0.026876327903408128,0.08237061388755551,0.07135813134514225,4.527976077687842,0.00029263480018300515,13.762503366796171,0.024175079658717877,0.18198242644633203,0.006575029633454611,14.58798267370877,0.0003076745591293739
42.980000000000004,0.026767491792967932,0.08236648593709718,0.07123729763368497,4.531861431408173,0.00028867034315846246,13.754944951060892,0.024159729884114797,0.18168284552571545,0.006580582900394632,14.390352073239137,0.0003034542792481635
42.99,0.026652204656732858,0.08235717616833227,0.07111047884567523,4.535749664622148,0.00028470752381941225,13.747407865179893,0.0241471096096975,0.18136606246503145,0.006586140196803493,14.192803122016148,0.00029923668182993575
43.0,0.02653050258081794,0.08234268555601412,0.07097771353461108,4.539640768896889,0.00028074728055719323,13.739892009341316,0.024137226038806848,0.1810321354192758,0.006591701510493122,13.995382599406854,0.0002950227645230998
43.01,0.026402423226114094,0.08232301645058351,0.07083904194473872,4.5435347347977775,0.00027679055007907155,13.73239727951751,0.02413008273769001,0.18068112669957803,0.006597266827837682,13.798137200823888,0.00029081352295289427
43.02,0.026268005818386786,0.08229817257616219,0.0706945060008981,4.547431551890532,0.0002728382671785177,13.724923567495834,0.024125679630032273,0.18031310275351806,0.006602836133776577,13.601113526273641,0.0002866099504774607
43.03,0.02612729113811235,0.08226815902820536,0.07054414929803511,4.551331208743519,0.00026889136450619974,13.717470760910475,0.024124013000346597,0.1799281341444373,0.006608409411817759,13.404358068940128,0.00028241303794477424
43.04,0.02598032151006271,0.08223298227081419,0.07038801709038213,4.555233692930327,0.0002649507723417848,13.710038743275243,0.024125075506216398,0.17952629552975555,0.006613986644041419,13.20791720380919,0.00027822377345045247
43.050000000000004,0.025827140792650676,0.08219265013370908,0.07022615628030894,4.559138991032571,0.0002610174183665683,13.70262739401734,0.02412885619933685,0.17910766563830352,0.006619567811104012,13.0118371763339,0.00027404314209651746
43.06,0.02566779436704847,0.08214717180886535,0.07005861540684523,4.563047088642933,0.00025709222743700206,13.695236588512126,0.024135340555250802,0.1786723272466817,0.006625152892242623,12.816164091144833,0.0002698721257512089
43.07,0.025502329126093886,0.08209655784681172,0.06988544463387644,4.566957970368454,0.00025317612135921465,13.6878661981188,0.024144510511627203,0.17822036715465617,0.006630741865279687,12.620943900809754,0.00026571170280981937
43.08,0.025330793462999344,0.08204082015259354,0.06970669573801473,4.57087161983406,0.00024927001866449,13.680516090217061,0.02415634451488285,0.17775187615960292,0.006636334706628047,12.42622239464113,0.0002615628479567007
43.09,0.02515323725988072,0.08197997198140136,0.06952242209614608,4.574788019686324,0.0002453748343858544,13.67318612824471,0.02417081757490395,0.17726694903001197,0.006641931391296357,12.232045187558837,0.000257426531928438
43.1,0.024969711876124453,0.0819140279338666,0.06933267867265532,4.578707151597471,0.00024149147983575957,13.66587617173615,0.02418790132758135,0.17676568447806326,0.006647531892894823,12.038457709007554,0.00025330372127828647
43.11,0.024780270136613016,0.08184300395102521,0.06913752200633021,4.582628996269603,0.00023762086238495708,13.658586076361832,0.02420756410483426,0.17624818513128607,0.006653136183641277,11.845505191933535,0.00024919537814189417
43.12,0.024584966319830984,0.08176691730895091,0.0689370101969458,4.586553533439179,0.00023376388524258185,13.651315693968582,0.024229771011760978,0.1757145575033149,0.00665874423436759,11.65323266182162,0.000245102460004384
43.13,0.02438385614587599,0.08168578661305922,0.06873120289153009,4.590480741881716,0.00022992144723751513,13.64406487262083,0.0242544840105226,0.1751649119637544,0.00666435601452643,11.461684925796098,0.00024102591946886516
43.14,0.024176996764401444,0.08159963179208397,0.06852016127031209,4.594410599416716,0.00022609444260109565,13.636833456642737,0.024281662010537126,0.17459936270716622,0.006669971492198327,11.27090656178871,0.00023696670402641973
43.15,0.023964446742520587,0.08150847409172733,0.06830394803235292,4.598343082912836,0.0002222837607512165,13.629621286661143,0.024311260964536504,0.17401802772119174,0.006675590634099094,11.08094190777578,0.00023292575582757981
43.160000000000004,0.023746266052704537,0.08141233606798536,0.06808262738086075,4.602278168293279,0.00021849028607782425,13.62242819964944,0.024343233970018707,0.17342102875382426,0.006681213405587562,10.891835051085208,0.00022890401145543598
43.17,0.023522516060710635,0.08131124158014985,0.06785626500818993,4.606215830541406,0.00021471489772995682,13.615254028972227,0.024377531375610637,0.17280849127984482,0.006686839770673637,10.70362981778022,0.0002249024017003456
43.18,0.0232932595135812,0.08120521578348903,0.06762492808052468,4.610156043706591,0.0002109584694042822,13.608098604430827,0.024414100891845467,0.1721805444664365,0.006692469692026697,10.516369762117883,0.0002209218513363344
43.19,0.02305856052775755,0.08109428512160775,0.0673886852222473,4.614098780910272,0.000207221869135233,13.600961752309631,0.024452887705850298,0.17153732113799164,0.006698103130984278,10.330098156087224,0.00021696327889925856
43.2,0.022818484577359074,0.0809784773184893,0.06714760649999087,4.618044014352251,0.00020350595908679724,13.593843295423223,0.02449383459943635,0.17087895774012815,0.0067037400475611205,10.144857979029874,0.00021302759646674537
43.21,0.02257309848268309,0.08085782137022043,0.06690176340637606,4.6219917153172005,0.0001998115953459807,13.586743053164321,0.02453688207008385,0.17020559430292992,0.006709380400458492,9.960691907344062,0.0002091157094399989
43.22,0.02232247039898803,0.08073234753640124,0.06665122884343118,4.625941854181381,0.0001961396277180255,13.579660841552483,0.024581968454318273,0.16951737440342818,0.006715024147073847,9.777642304276162,0.0002052285163274892
43.230000000000004,0.022066669805629928,0.0806020873312414,0.06639607710569466,4.629894400419588,0.00019249089952339804,13.57259647328359,0.024629030052981806,0.16881444512733984,0.006720671243510786,9.595751209800422,0.0002013669085305894
43.24,0.021805767495631102,0.0804670735143449,0.06613638386299878,4.633849322612313,0.00018886624739661054,13.565549757780083,0.02467800125791512,0.16809695703008062,0.0067263216445893285,9.415060330590126,0.00019753177013124938
43.25,0.021539835565770153,0.08032734008118458,0.0658722261429328,4.637806588453101,0.00018526650108695888,13.558520501241926,0.024728814679578458,0.16736506409706964,0.006731975303856477,9.235611030084266,0.00019372397768167458
43.26,0.021268947407293803,0.08018292225326873,0.06560368231298382,4.6417661647561275,0.00018169248326114267,13.551508506698314,0.024781401275157485,0.1666189237033445,0.006737632173597098,9.057444318648058,0.00018994439999614425
43.27,0.02099317769736483,0.08003385646800089,0.0653308320623527,4.645728017463995,0.00017814500930790115,13.544513574060074,0.02483569047671904,0.16585869657250432,0.006743292204845096,8.880600843833932,0.00018619389794496111
43.28,0.02071260239137581,0.07988018036823549,0.06505375638344273,4.649692111655713,0.00017462488714465032,13.537535500172782,0.024891610319002395,0.16508454673500095,0.00674895534739488,8.705120880742308,0.0001824733242506179
43.29,0.02042729871627666,0.0797219327915305,0.06477253755301741,4.653658411554895,0.00017113291702620682,13.53057407887055,0.02494908756645519,0.1642966414857966,0.006754621549813122,8.531044322486382,0.0001787835232861948
43.300000000000004,0.020137345165085013,0.07955915375909907,0.0644872591130241,4.657626880538159,0.00016766989135560728,13.523629101030489,0.025008047839147198,0.16349515134140905,0.006760290759450802,8.358410670761364,0.0001751253308760496
43.31,0.01984282149277322,0.07939188446446246,0.06419800585107895,4.66159748114371,0.00016423659449708416,13.516700354627819,0.02506841573722065,0.16268024999636463,0.00676596292245555,8.18725902652126,0.00017149957409888205
43.32,0.01954380871375475,0.07922016726180559,0.06390486378060914,4.665570175080143,0.00016083380259127546,13.509787624791633,0.02513011496356217,0.16185211427908028,0.006771637983784257,8.017628080766956,0.0001679070710931413
43.33,0.019240389101226593,0.07904404565403723,0.06360792012064646,4.66954492323542,0.00015746228337263352,13.50289069386127,0.025193068444407954,0.16101092410719664,0.00677731588721597,7.849556105443977,0.00016434863086489885
43.34,0.018932646188664585,0.07886356428055712,0.06330726327526699,4.673521685686048,0.0001541227959891548,13.496009341443303,0.025257198447620883,0.1601568624423843,0.006782996575365066,7.683080944455919,0.00016082505309819678
43.35,0.018620664773815618,0.0786787689047314,0.06300298281267022,4.677500421706448,0.000150816090824436,13.489143344469138,0.025322426698405093,0.1592901152446472,0.006788679989694682,7.518240004793876,0.00015733712796790525
43.36,0.018304530925587047,0.07848970640107854,0.06269516944389074,4.681481089778502,0.0001475429093220871,13.482292477253164,0.025388674492250192,0.15841087142614593,0.00679436607053044,7.355070247783324,0.0001538856359551465
43.37,0.017984331994300128,0.0782964247421678,0.06238391500113447,4.685463647601289,0.0001443039838125585,13.47545651155149,0.02545586280492333,0.15751932280456638,0.006800054757074403,7.1936081804514025,0.00015047134766534308
43.38,0.0176601566258543,0.07809897298523175,0.062069312415731444,4.689448052101013,0.00014110003734243496,13.468635216621223,0.025523912399352876,0.15661566405605828,0.0068057459874193305,7.033889847017115,0.00014709502364890082
43.39,0.017332094780444122,0.07789740125849515,0.061751455695695366,4.693434259441084,0.00013793178350620522,13.461828359280284,0.025592743929271952,0.15570009266777074,0.006811439698563144,6.875950820504982,0.0001437574142246025
43.4,0.017000237756585795,0.07769176074722199,0.06143043990288045,4.6974222250324,0.0001347999262805802,13.455035703967738,0.0256622780395136,0.15477280889001033,0.006817135826423691,6.71982619448571,0.00014045925930570097
